"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @Lakers: Solid Start 

@AntDavis23: 8 pts, 2 blk
@russwest44: 7 pts, 5 ast
@Thortontucker: 6 pts https://t.co/LpLhSg3hZD",FALSE,0,NA,2021-11-20 09:45:17,FALSE,NA,"1461994045392228352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TinaTay99550784",181,TRUE,FALSE,NA,NA
"2","Russell WestBRICK! @russwest44 you s*ck! Learn how to pass the ball and when to shoot and not. Getting paid million… https://t.co/IF3c8V5I6c",FALSE,0,NA,2021-11-20 09:44:42,TRUE,NA,"1461993898151067649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","badboybry_",0,FALSE,FALSE,NA,NA
"3","@bscstation @heroes_td tianmimi  tian mimi
@russwest44 @realDASystems @CyBallOfficial",FALSE,0,"bscstation",2021-11-20 09:37:28,FALSE,"1461705148833488909","1461992076564856838","1364818198416171011","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jnLnyQ64j3ctX6K",0,FALSE,FALSE,NA,NA
"4","@TheHoopCentral @NBCSCeltics @russwest44 earned it! Triple double nightly and was an MVP!",FALSE,0,"TheHoopCentral",2021-11-20 09:35:21,FALSE,"1461899089562386436","1461991545112911880","3022889996","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michaeleblando",0,FALSE,FALSE,NA,NA
"5","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn numbers don’t lie",FALSE,0,"kirkgoldsberry",2021-11-20 09:32:38,FALSE,"1461739922747015179","1461990862708162566","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_6astian",0,FALSE,FALSE,NA,NA
"6","@legraasaudye @russwest44 😂😂😂😂😂 https://t.co/o5xFuJUASs",FALSE,0,"legraasaudye",2021-11-20 09:32:19,FALSE,"1461986353089069056","1461990783062585344","1124731368","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spana_Konki",0,FALSE,FALSE,NA,NA
"7","@6ixxxxxxr @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44… https://t.co/n6l60aXr7Q",FALSE,0,"6ixxxxxxr",2021-11-20 09:26:40,TRUE,"1461798057486524428","1461989361147428874","254858687","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mel022017",0,FALSE,FALSE,NA,NA
"8","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 09:16:02,FALSE,NA,"1461986685567348737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nii_Noi",45,TRUE,FALSE,NA,NA
"9","@spana_Konki Ubaya alanza @russwest44  kuvaa sketi mwanzo kabisa mwa ligi😂😂😂 nasema hivii wauwaweee",FALSE,1,"spana_Konki",2021-11-20 09:14:43,FALSE,"1461902518343151618","1461986353089069056","1315183417638752257","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","legraasaudye",0,FALSE,FALSE,NA,NA
"10","RT @ConsistentAgony: @MatthewASoprano @LegionHoops @russwest44 Russ getting 10 assists with very few turnovers?

Russ getting 5 steals?

Ev…",FALSE,0,NA,2021-11-20 09:11:33,FALSE,NA,"1461985555579908098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beenthemsugar",0,TRUE,FALSE,NA,NA
"11","@JakeLepack @mcten @russwest44 He will just play even more outta control",FALSE,0,"JakeLepack",2021-11-20 09:09:05,FALSE,"1461925103361536003","1461984934835466242","1429261340011634689","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeGOATBurner23",0,FALSE,FALSE,NA,NA
"12","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 08:54:23,FALSE,NA,"1461981234050088970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nooski_",45,TRUE,FALSE,NA,NA
"13","@russwest44 @honorthegift @Hennessy Lakers",FALSE,0,"russwest44",2021-11-20 08:52:20,FALSE,"1452082268910997506","1461980717760401411","35982046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sanchez15310760",0,FALSE,FALSE,NA,NA
"14","RT @Lano_Stay_Busy: Lakers will end season 48-34 4th in the west and have they shit together then, stop talking shit bout these MVPS ON ONE…",FALSE,0,NA,2021-11-20 08:48:09,FALSE,NA,"1461979668882542594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ozzy_Kabanek",1,TRUE,FALSE,NA,NA
"15","@russwest44 @honorthegift @Hennessy https://t.co/Pq11ZLoMoc",FALSE,0,"russwest44",2021-11-20 08:44:17,FALSE,"1452082268910997506","1461978694050746379","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OaklandGSW",0,FALSE,FALSE,NA,NA
"16","Lakers will end season 48-34 4th in the west and have they shit together then, stop talking shit bout these MVPS ON… https://t.co/ScMZG9Ywv8",FALSE,1,NA,2021-11-20 08:42:17,TRUE,NA,"1461978188943437824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lano_Stay_Busy",1,FALSE,FALSE,NA,NA
"17","@D_Portillo_0 @KingJames @AllenSliwa @DantheLakersFAN @LakersReporter @ThePettiestLA @splashsquad24 @SpectrumSN… https://t.co/123xjQ2FXM",FALSE,1,"SHINENEZIVAR_",2021-11-20 08:37:04,TRUE,"1461965685349883908","1461976878907023362","991401245872132096","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SHINENEZIVAR_",0,FALSE,FALSE,NA,NA
"18","@KingJames  if you wanna get the best @russwest44 you have to do for him what @DwyaneWade did for you y’all brought… https://t.co/6VdbyTy3fL",FALSE,0,"KingJames",2021-11-20 08:30:44,TRUE,NA,"1461975282236198912","23083404","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AvondaleReno",0,FALSE,FALSE,NA,NA
"19","RT @MohamedDBoofy: Stop shooting the ball before you fuck up my parlay @russwest44 https://t.co/MB9nPA5KlT",FALSE,0,NA,2021-11-20 08:27:24,FALSE,NA,"1461974444293955586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CjLoadingg",5,TRUE,FALSE,NA,NA
"20","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 08:23:41,FALSE,NA,"1461973509962452994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CHerrera824",45,TRUE,FALSE,NA,NA
"21","@damn_damola @russwest44 Save yourself from the hands of Russ",FALSE,0,"damn_damola",2021-11-20 08:16:39,FALSE,"1461945056395501568","1461971740196749312","3366927581","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","georgeayemoh",0,FALSE,FALSE,NA,NA
"22","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn This 🔥",FALSE,0,"kirkgoldsberry",2021-11-20 08:12:03,FALSE,"1461739922747015179","1461970582660993028","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiloYuuup",0,FALSE,FALSE,NA,NA
"23","@CurrysGoated @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44… https://t.co/BSsSXdcKeH",FALSE,0,"CurrysGoated",2021-11-20 08:10:36,TRUE,"1461744311041679365","1461970217777594368","1320639871250292736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anisi6996",0,FALSE,FALSE,NA,NA
"24","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn Westbrook really are you sure ?",FALSE,0,"kirkgoldsberry",2021-11-20 08:09:59,FALSE,"1461739922747015179","1461970063246827525","50756605","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anisi6996",0,FALSE,FALSE,NA,NA
"25","Les Lakers ont recruté un meneur qui porte des jupe... et il pensait réellement qu'il avaient une chance de gagner… https://t.co/vZIG1lfx0C",FALSE,0,NA,2021-11-20 08:09:19,TRUE,NA,"1461969895902613505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lebii___B",1,FALSE,FALSE,NA,NA
"26","Shit on these niggas Russ @russwest44 https://t.co/OUyd7D7d85",FALSE,0,NA,2021-11-20 07:59:26,FALSE,NA,"1461967405983444994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheCheJulian",0,FALSE,FALSE,NA,NA
"27","@KingJames be a good GM and trade @russwest44 already...",FALSE,0,"KingJames",2021-11-20 07:54:14,FALSE,NA,"1461966099952463875","23083404","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mmasalkovski",0,FALSE,FALSE,NA,NA
"28","RT @BleacherReport: Happy Birthday, Brodie 🤝 @russwest44 https://t.co/2MUxhq2g9C",FALSE,0,NA,2021-11-20 07:52:42,FALSE,NA,"1461965713065844741",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RexNwaukwa",4524,TRUE,FALSE,NA,NA
"29","We fucking ass @Lakers trade @russwest44 ASAP!!!",FALSE,0,NA,2021-11-20 07:51:10,FALSE,NA,"1461965328116633601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sagoffswagoff24",0,FALSE,FALSE,NA,NA
"30","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 07:50:08,FALSE,NA,"1461965067629457417",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","hiNmightydodger",45,TRUE,FALSE,NA,NA
"31","@ncwhitey @russwest44 Lakers suck!!!!",FALSE,0,"ncwhitey",2021-11-20 07:48:06,FALSE,"1461913061963481093","1461964554519384069","813699301","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Etienne_vong",0,FALSE,FALSE,NA,NA
"32","@JimiTheDevil @AntDavis23 @russwest44 I honestly think Westbrook knows but he just doesn’t care",FALSE,1,"JimiTheDevil",2021-11-20 07:47:29,FALSE,"1461883293020737543","1461964397836783620","508606982","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kcowden13",0,FALSE,FALSE,NA,NA
"33","Idk What Happened But @russwest44 Fine As Hell 🥲 Like WHEW",FALSE,0,NA,2021-11-20 07:43:11,FALSE,NA,"1461963315538759682",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaNixxx",0,FALSE,FALSE,NA,NA
"34","Get rid of @russwest44 https://t.co/zE3mydT7iW",FALSE,0,NA,2021-11-20 07:38:27,FALSE,NA,"1461962126965100544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jesuskevinr",0,FALSE,FALSE,NA,NA
"35","RT @AJflows: #LALvsBOS @KingJames @russwest44 Bottom Line : @Lakers @sixers Russell Westbrook for Ben Simmons straight up TRADE! This helps…",FALSE,0,NA,2021-11-20 07:38:09,FALSE,NA,"1461962050029203461",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lakersfan3PL",0,TRUE,FALSE,NA,NA
"36","@CurrysGoated @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44… https://t.co/ndNZp8aw5f",FALSE,0,"CurrysGoated",2021-11-20 07:37:19,TRUE,"1461744311041679365","1461961839676375044","1320639871250292736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KwasiTola",0,FALSE,FALSE,NA,NA
"37","Y le estamos pagando 44 millones a este tío... @russwest44 
Es para echar a @RobPelinkaLAL los leones. Damos asco,… https://t.co/y9JdIxRHWm",FALSE,0,NA,2021-11-20 07:31:29,TRUE,NA,"1461960373054193666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmcuellar12",0,FALSE,FALSE,NA,NA
"38","@hardenworshiper @King_Boateng1 @nbagoodvibes @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece… https://t.co/7sxy8LiqYN",FALSE,1,"hardenworshiper",2021-11-20 07:28:13,TRUE,"1461849134097481738","1461959552119701508","797545344728961024","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bantheshiftman",0,FALSE,FALSE,NA,NA
"39","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn @Bang4Three ojo tío",FALSE,0,"kirkgoldsberry",2021-11-20 07:16:03,FALSE,"1461739922747015179","1461956491204833281","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Linkmaxofi",0,FALSE,FALSE,NA,NA
"40","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn https://t.co/hwWJDkVlLz",FALSE,0,"kirkgoldsberry",2021-11-20 07:15:09,FALSE,"1461739922747015179","1461956264112668678","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xlirt_",0,FALSE,FALSE,NA,NA
"41","RT @_alboogie: @russwest44 go see @LethalShooter__ right now! Dayum!",FALSE,0,NA,2021-11-20 07:12:45,FALSE,NA,"1461955658639560704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MJDW1_",2,TRUE,FALSE,NA,NA
"42","@russwest44 lemme teach you how to shoot bro that shit so sad",FALSE,0,"russwest44",2021-11-20 07:12:12,FALSE,NA,"1461955520928092166","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Ro1k",0,FALSE,FALSE,NA,NA
"43","@hardenworshiper @King_Boateng1 @nbagoodvibes @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece… https://t.co/DQW6rJMHQr",FALSE,1,"hardenworshiper",2021-11-20 07:07:45,TRUE,"1461849134097481738","1461954398771363842","797545344728961024","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anoto04",0,FALSE,FALSE,NA,NA
"44","Detroit here we come @russwest44",FALSE,0,NA,2021-11-20 07:07:06,FALSE,NA,"1461954236703408131",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KidoLFC8",0,FALSE,FALSE,NA,NA
"45","@CurrysGoated @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44… https://t.co/0R3zKLOTQQ",FALSE,0,"CurrysGoated",2021-11-20 07:02:53,TRUE,"1461744311041679365","1461953176924524549","1320639871250292736","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawkfan19881",0,FALSE,FALSE,NA,NA
"46","RT @nbagoodvibes: @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn KD being number…",FALSE,0,NA,2021-11-20 07:01:12,FALSE,NA,"1461952752251289602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dyrinone",4,TRUE,FALSE,NA,NA
"47","@SpectrumSN @russwest44 Oh really? Well maybe instead of jumping in the Hollywood circle jerk you could work on fun… https://t.co/X0lLfiCqGu",FALSE,0,"SpectrumSN",2021-11-20 06:59:40,TRUE,"1461907900209643521","1461952366538723332","435497565","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmoneKay424",0,FALSE,FALSE,NA,NA
"48","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn This curry guy🔥",FALSE,0,"kirkgoldsberry",2021-11-20 06:53:39,FALSE,"1461739922747015179","1461950851438764041","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tamilore9",0,FALSE,FALSE,NA,NA
"49","@mcten @russwest44 👀",FALSE,0,"mcten",2021-11-20 06:51:39,FALSE,"1461924678906355716","1461950347837009920","22494516","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kn0w_L3dge",0,FALSE,FALSE,NA,NA
"50","#Lakers @russwest44 If you continue to play like this, the other 29 teams will have to retire your No. 0 shirt",FALSE,1,NA,2021-11-20 06:50:39,FALSE,NA,"1461950096052875265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoNMSM2lzR52JeN",0,FALSE,FALSE,NA,NA
"51","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 06:46:44,FALSE,NA,"1461949113029873666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NherboTv",45,TRUE,FALSE,NA,NA
"52","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn @JaMorant 💪🏽💪🏽💪🏽",FALSE,0,"kirkgoldsberry",2021-11-20 06:42:19,FALSE,"1461739922747015179","1461948000851296257","50756605","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmmaneillC",0,FALSE,FALSE,NA,NA
"53","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 06:41:29,FALSE,NA,"1461947791530409987",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ctccx",45,TRUE,FALSE,NA,NA
"54","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 06:41:01,FALSE,NA,"1461947674014408704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LAKER_STEW",45,TRUE,FALSE,NA,NA
"55","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn Lefraud J… https://t.co/0Wnz4t7P2g",FALSE,0,"kirkgoldsberry",2021-11-20 06:38:41,TRUE,"1461739922747015179","1461947085943492610","50756605","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RichardDodd18",0,FALSE,FALSE,NA,NA
"56","@Lakers What a shame ! Wake up guys. It starts to be embarrassing @KingJames @AntDavis23 @russwest44",FALSE,0,"Lakers",2021-11-20 06:38:09,FALSE,"1461894611501084679","1461946949410635779","20346956","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LucChar1",0,FALSE,FALSE,NA,NA
"57","@SpectrumSN @russwest44 He has no clue what happened on the basketball court",FALSE,0,"SpectrumSN",2021-11-20 06:37:29,FALSE,"1461907900209643521","1461946785048371206","435497565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StickAForkInYou",0,FALSE,FALSE,NA,NA
"58","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 06:36:50,FALSE,NA,"1461946617947373568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JCoiscou__27",45,TRUE,FALSE,NA,NA
"59","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn Sorry! Th… https://t.co/m81NKKToEO",FALSE,0,"kirkgoldsberry",2021-11-20 06:31:02,TRUE,"1461739922747015179","1461945160623747072","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dennis53050321",0,FALSE,FALSE,NA,NA
"60","@georgeayemoh @russwest44 I mean 🤷🏾‍♀️",FALSE,0,"georgeayemoh",2021-11-20 06:30:37,FALSE,"1461944636205936642","1461945056395501568","763633645","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","damn_damola",0,FALSE,FALSE,NA,NA
"61","@nunariv @russwest44 Lmao",FALSE,0,"nunariv",2021-11-20 06:29:15,FALSE,"1461943341256298496","1461944711040569347","1053449351203147777","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","washingtonkeem",0,FALSE,FALSE,NA,NA
"62","@damn_damola @russwest44 🤣🤣🤣🤣🤣",FALSE,0,"damn_damola",2021-11-20 06:28:57,FALSE,"1461936976861487104","1461944636205936642","3366927581","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","georgeayemoh",0,FALSE,FALSE,NA,NA
"63","@RussWestGOAT__ @LakersLead @Lakers @russwest44 @94feetofgame 😞",FALSE,0,"RussWestGOAT__",2021-11-20 06:27:38,FALSE,"1461835468115517440","1461944304788594691","1461502414956154887","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Franksnipedlibs",0,FALSE,FALSE,NA,NA
"64","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 06:26:40,FALSE,NA,"1461944063389679616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Frankruiz2020",45,TRUE,FALSE,NA,NA
"65","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn MJ, Kobe, LBJ, now Steph!",FALSE,0,"kirkgoldsberry",2021-11-20 06:26:39,FALSE,"1461739922747015179","1461944057882574848","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dennis53050321",0,FALSE,FALSE,NA,NA
"66","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 06:24:25,FALSE,NA,"1461943493648007168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VictorLewisll",45,TRUE,FALSE,NA,NA
"67","AYE @russwest44 https://t.co/dMlVBXlDW6 https://t.co/vk88iO6HVp",FALSE,1,NA,2021-11-20 06:23:48,FALSE,NA,"1461943341256298496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nunariv",0,FALSE,FALSE,NA,NA
"68","@houjayden @russwest44 W",FALSE,0,"houjayden",2021-11-20 06:23:37,FALSE,"1461918325403963393","1461943295869964294","1178796012929982464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBicChip",0,FALSE,FALSE,NA,NA
"69","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 06:23:16,FALSE,NA,"1461943207332171779",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VickNanExel",45,TRUE,FALSE,NA,NA
"70","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn The era after Lebron!",FALSE,0,"kirkgoldsberry",2021-11-20 06:23:11,FALSE,"1461739922747015179","1461943185039507457","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dennis53050321",0,FALSE,FALSE,NA,NA
"71","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn The new GOAT of this era!",FALSE,0,"kirkgoldsberry",2021-11-20 06:21:39,FALSE,"1461739922747015179","1461942800719573001","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dennis53050321",0,FALSE,FALSE,NA,NA
"72","You tripping @russwest44 voice https://t.co/A01lsJPbv7",FALSE,0,NA,2021-11-20 06:21:07,FALSE,NA,"1461942664438300674",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","authentic91",0,FALSE,FALSE,NA,NA
"73","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn Funny the… https://t.co/8jW3TkewmI",FALSE,0,"kirkgoldsberry",2021-11-20 06:20:38,TRUE,"1461739922747015179","1461942543969665025","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kangofdafall",0,FALSE,FALSE,NA,NA
"74","@NBCSCeltics Ridiculous how much @russwest44 is disrespected, that type of shit doesn’t happen to any other athlete.",FALSE,0,"NBCSCeltics",2021-11-20 06:20:25,FALSE,"1461897496075067398","1461942488550322184","851142163","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","S0ULGIFTED",0,FALSE,FALSE,NA,NA
"75","@JakeLepack @mcten @russwest44 @russwest44",FALSE,0,"JakeLepack",2021-11-20 06:20:20,FALSE,"1461925103361536003","1461942467947859969","1429261340011634689","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","L4KERSSWEEP",0,FALSE,FALSE,NA,NA
"76","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 06:13:18,FALSE,NA,"1461940698568007680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Loranjackson19",45,TRUE,FALSE,NA,NA
"77","RT @SpectrumSN: ""I think the reality of it is that everybody on the outside has really high expectations of our team, as they should. But t…",FALSE,0,NA,2021-11-20 06:05:50,FALSE,NA,"1461938818349617152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LakeShow95",45,TRUE,FALSE,NA,NA
"78","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn The fact… https://t.co/NIXi7UODJ3",FALSE,0,"kirkgoldsberry",2021-11-20 06:05:25,TRUE,"1461739922747015179","1461938711646539777","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lmaoolarry",0,FALSE,FALSE,NA,NA
